log name,loss,perplexity,bits per word,trainable paramters,total paramters
log_stats_model_1000549_2020-04-20_13-16-15_999965804.json,4.871511219,130.5180092,7.028105077,9214800,9214800
log_stats_model_1009317_2020-04-15_00-45-13_999971619.json,nan,nan,nan,8333200,8333200
log_stats_model_1010583_2020-04-18_19-01-02_999929044.json,4.963151654,143.0439111,7.160314278,12736400,12736400
log_stats_model_1003274_2020-04-24_22-52-56_999919967.json,4.886971187,132.5514917,7.050409096,10094800,10094800
log_stats_model_1010478_2020-04-24_16-56-07_999961164.json,4.909238352,135.5361443,7.082533825,7493200,7493200
log_stats_model_1009746_2020-04-14_08-34-55_999970723.json,6.334824645,563.870517,9.139220101,9214800,9214800
log_stats_model_1009718_2020-04-13_20-11-32_999987022.json,nan,nan,nan,9214800,9214800
log_stats_model_1008542_2020-04-13_22-17-47_999932121.json,4.872379636,130.6314026,7.029357939,8373200,8373200
log_stats_model_1007895_2020-04-22_07-38-37_999965318.json,6.457175246,637.2584132,9.315734705,5731600,5731600
log_stats_model_1007197_2020-04-22_09-14-35_999995965.json,4.832930185,125.57839,6.972444411,8373200,8373200
log_stats_model_1011154_2020-04-20_13-01-48_999986465.json,nan,nan,nan,8373200,8373200
log_stats_model_1003760_2020-04-11_04-27-06_999924589.json,4.819901253,123.9528503,6.953647636,10054800,10054800
log_stats_model_1013616_2020-04-19_13-43-39_999918606.json,5.132826722,169.4955583,7.405103657,11896400,11896400
log_stats_model_1012066_2020-04-19_21-18-32_999968760.json,6.261570606,524.0413568,9.033536862,14499600,14499600
log_stats_model_1002368_2020-04-24_10-30-20_999982310.json,6.475940297,649.3295032,9.342806952,9254800,9254800
log_stats_model_1009205_2020-04-17_14-59-07_999980832.json,4.901523331,134.4945033,7.071403402,11816400,11816400
log_stats_model_1008365_2020-04-20_15-26-15_999976416.json,4.652887733,104.8874356,6.712698059,10974800,10974800
log_stats_model_1008734_2020-04-14_22-20-37_999947041.json,4.720630535,112.2390009,6.810430262,12698000,12698000
log_stats_model_1007216_2020-04-19_23-55-11_999915601.json,nan,nan,nan,11856400,11856400
log_stats_model_1001620_2020-04-18_18-48-14_999916462.json,4.710596473,111.1184193,6.795954172,11816400,11816400
log_stats_model_1004693_2020-04-19_23-28-47_999921858.json,4.588190468,98.31636246,6.619359634,13578000,13578000
log_stats_model_1005729_2020-04-18_04-49-41_999950562.json,5.330895878,206.6230002,7.690857046,7493200,7493200
log_stats_model_1002113_2020-04-11_12-19-13_999925226.json,4.785678012,119.7825495,6.904273935,8333200,8333200
log_stats_model_1011091_2020-04-11_06-34-35_999995365.json,nan,nan,nan,9254800,9254800
log_stats_model_1001808_2020-04-16_08-54-58_999968449.json,4.765848993,117.4307729,6.875666708,7453200,7453200
log_stats_model_1012741_2020-04-23_17-44-58_999976057.json,nan,nan,nan,14418000,14418000
log_stats_model_1004751_2020-04-17_00-05-31_999923993.json,4.926757813,137.9315865,7.107809064,13618000,13618000
log_stats_model_1010757_2020-04-18_07-24-00_999944153.json,4.792526393,120.6056815,6.914154061,11896400,11896400
log_stats_model_1001929_2020-04-22_05-13-48_999979052.json,4.88533983,132.3354292,7.048055545,10936400,10936400
log_stats_model_1009535_2020-04-24_06-16-51_999956047.json,4.904860709,134.9441123,7.076218222,11016400,11016400
log_stats_model_1008406_2020-04-16_19-49-16_999964498.json,6.474934106,648.6764821,9.341355324,7493200,7493200
log_stats_model_1008928_2020-04-16_03-44-45_999940353.json,4.918956571,136.8597353,7.096554252,9214800,9214800
log_stats_model_1012278_2020-04-18_17-35-11_999910817.json,nan,nan,nan,12736400,12736400
log_stats_model_1006649_2020-04-16_04-07-10_999971724.json,4.838996961,126.3425617,6.981196919,10936400,10936400
log_stats_model_1012326_2020-04-23_15-03-14_999981136.json,4.858402586,128.8182615,7.009193317,11014800,11014800
log_stats_model_1002528_2020-04-22_13-38-26_999993139.json,4.819812367,123.9418331,6.9535194,7493200,7493200
log_stats_model_1010560_2020-04-11_14-50-55_999948636.json,4.682293049,108.0174782,6.755120962,15299600,15299600
log_stats_model_1007807_2020-04-22_12-35-53_999991345.json,4.780391064,119.1509365,6.896646481,12736400,12736400
log_stats_model_1010129_2020-04-23_21-29-59_999999479.json,nan,nan,nan,11776400,11776400
log_stats_model_1005195_2020-04-17_22-20-56_999922252.json,4.792188626,120.5649517,6.913666766,8333200,8333200
log_stats_model_1010881_2020-04-22_16-52-07_999954927.json,5.097270484,163.5748173,7.353806849,10094800,10094800
log_stats_model_1010681_2020-04-17_09-52-17_999947910.json,4.64731872,104.3049395,6.70466367,9214800,9214800
log_stats_model_1010461_2020-04-24_17-59-39_999998840.json,4.896145719,133.7731853,7.063645148,11014800,11014800
log_stats_model_1007811_2020-04-21_06-17-10_999991877.json,6.298381917,543.6914598,9.086644357,9254800,9254800
log_stats_model_1006458_2020-04-14_01-27-45_999983879.json,6.338386017,565.8822497,9.144358074,7493200,7493200
log_stats_model_1013897_2020-04-18_10-10-15_999912634.json,4.754690522,116.1277086,6.859568437,11016400,11016400
log_stats_model_1005758_2020-04-16_17-33-24_999984535.json,nan,nan,nan,8333200,8333200
log_stats_model_1006491_2020-04-16_05-21-32_999977471.json,6.470326248,645.6943489,9.334707591,10134800,10134800
log_stats_model_1007120_2020-04-13_12-16-06_999915465.json,4.751142187,115.7163788,6.854449272,8373200,8373200
log_stats_model_1011004_2020-04-14_02-14-47_999957259.json,4.712800554,111.3636033,6.799133988,13578000,13578000
log_stats_model_1003921_2020-04-19_00-16-02_999984259.json,4.945512494,140.5428597,7.13486635,9214800,9214800
log_stats_model_1009309_2020-04-14_06-58-38_999946876.json,4.85648857,128.5719372,7.006431977,7453200,7453200
log_stats_model_1002097_2020-04-24_11-56-19_999909694.json,5.953031966,384.9186317,8.588409695,7493200,7493200
log_stats_model_1008352_2020-04-19_18-50-44_999937358.json,4.76181208,116.9576707,6.869842674,10976400,10976400
log_stats_model_1007670_2020-04-17_16-34-25_999903323.json,nan,nan,nan,7453200,7453200
log_stats_model_1011436_2020-04-19_13-03-36_999997017.json,6.474072503,648.1178212,9.340112294,10134800,10134800
log_stats_model_1004401_2020-04-18_10-20-32_999934480.json,5.047065216,155.5652436,7.281375959,12696400,12696400
log_stats_model_1000635_2020-04-14_04-05-30_999975673.json,4.82671971,124.8009053,6.963484589,7493200,7493200
log_stats_model_1006897_2020-04-19_11-45-00_999974737.json,4.945477236,140.5379046,7.134815483,13618000,13618000
log_stats_model_1010059_2020-04-23_15-01-09_999964341.json,4.822284884,124.2486604,6.957086487,10094800,10094800
log_stats_model_1010481_2020-04-24_10-02-50_999959560.json,4.760270498,116.7775097,6.867618641,8373200,8373200
log_stats_model_1013828_2020-04-10_20-52-56_999957903.json,4.904286209,134.866609,7.075389392,13578000,13578000
log_stats_model_1009140_2020-04-19_15-15-33_999983112.json,nan,nan,nan,14498000,14498000
log_stats_model_1005989_2020-04-19_11-16-16_999922506.json,4.705983579,110.6070222,6.789299171,11776400,11776400
log_stats_model_1009056_2020-04-18_15-50-12_999942260.json,4.655944232,105.2085143,6.717107654,10896400,10896400
log_stats_model_1002326_2020-04-18_03-16-32_999992777.json,5.22269773,185.4337602,7.534760115,9174800,9174800
log_stats_model_1006942_2020-04-20_05-52-10_999999466.json,4.845663126,127.1875955,6.990814162,14538000,14538000
log_stats_model_1006212_2020-04-18_00-39-24_999965352.json,4.899242216,134.1880556,7.068112449,12658000,12658000
log_stats_model_1002877_2020-04-10_23-51-12_999922084.json,4.684409725,108.2463583,6.75817468,9214800,9214800
log_stats_model_1004036_2020-04-13_19-19-02_999943949.json,5.227502323,186.3268376,7.541691677,11776400,11776400
log_stats_model_1012357_2020-04-17_11-15-06_999959096.json,5.30413285,201.1664853,7.65224616,14499600,14499600
log_stats_model_1012500_2020-04-15_19-45-39_999934960.json,5.106464275,165.0856244,7.367070686,15418000,15418000
log_stats_model_1012790_2020-04-22_01-46-26_999971569.json,4.642088066,103.7607809,6.697117432,12738000,12738000
log_stats_model_1004434_2020-04-14_01-43-20_999911976.json,4.665810891,106.2517088,6.731342234,8333200,8333200
log_stats_model_1011537_2020-04-15_11-16-46_999958207.json,4.441433805,84.89657957,6.407634524,9214800,9214800
log_stats_model_1009819_2020-04-22_01-27-24_999927532.json,4.673855383,107.1098971,6.742947983,12656400,12656400
log_stats_model_1009158_2020-04-14_07-20-29_999982584.json,6.514443407,674.8182577,9.398355197,12778000,12778000
log_stats_model_1012965_2020-04-18_10-01-33_999909689.json,nan,nan,nan,13658000,13658000
log_stats_model_1010875_2020-04-18_10-08-27_999981843.json,4.899773755,134.2594007,7.068879298,8373200,8373200
log_stats_model_1005620_2020-04-14_07-22-05_999977142.json,4.704522883,110.4455769,6.787191833,11816400,11816400
log_stats_model_1010372_2020-04-15_05-19-05_999931034.json,nan,nan,nan,13618000,13618000
log_stats_model_1012134_2020-04-21_19-33-22_999997743.json,4.840206702,126.4954959,6.982942206,11896400,11896400
log_stats_model_1009691_2020-04-19_12-39-00_999915558.json,4.657814989,105.4055181,6.719806586,7453200,7453200
log_stats_model_1010210_2020-04-17_12-23-59_999947108.json,5.024965749,152.1650442,7.249493167,9254800,9254800
log_stats_model_1002560_2020-04-17_21-01-17_999986824.json,4.797560905,121.2144032,6.921417326,9254800,9254800
log_stats_model_1007849_2020-04-18_02-05-15_999921994.json,4.663307264,105.9860269,6.727730264,10976400,10976400
log_stats_model_1008387_2020-04-15_01-19-43_999948998.json,6.331961919,562.2586182,9.135090059,8373200,8373200
log_stats_model_1004682_2020-04-10_21-55-45_999991384.json,4.844670564,127.0614165,6.989382198,9254800,9254800
log_stats_model_1008679_2020-04-24_00-31-38_999900331.json,4.912757651,136.0139768,7.087611101,9214800,9214800
log_stats_model_1002208_2020-04-15_08-17-41_999932548.json,4.688229459,108.6606213,6.763685391,9214800,9214800
log_stats_model_1000448_2020-04-17_04-54-45_999925324.json,4.738560353,114.2695753,6.836297522,11856400,11856400
log_stats_model_1008462_2020-04-21_09-26-19_999978024.json,4.975870373,144.8748655,7.178663511,10094800,10094800
log_stats_model_1010147_2020-04-21_07-30-42_999936706.json,6.511213284,672.6420286,9.393695115,12738000,12738000
log_stats_model_1006788_2020-04-16_17-07-05_999915231.json,4.764819988,117.3099982,6.874182167,9214800,9214800
log_stats_model_1003468_2020-04-18_00-19-17_999926566.json,4.809118771,122.6235105,6.938091802,9174800,9174800
log_stats_model_1000645_2020-04-20_09-03-42_999932587.json,4.974273978,144.6437724,7.1763604,7453200,7453200
log_stats_model_1011432_2020-04-17_22-18-46_999919780.json,4.930048674,138.386248,7.112556773,7493200,7493200
log_stats_model_1012414_2020-04-14_11-58-01_999909861.json,nan,nan,nan,11016400,11016400
log_stats_model_1004649_2020-04-17_08-24-29_999940246.json,4.641023803,103.6504108,6.695582025,7453200,7453200
log_stats_model_1006904_2020-04-23_03-01-10_999961226.json,nan,nan,nan,11856400,11856400
log_stats_model_1000783_2020-04-20_00-00-17_999973182.json,4.824737253,124.5537379,6.960624508,9254800,9254800
log_stats_model_1006870_2020-04-20_07-06-42_999903157.json,4.916607903,136.5386743,7.09316584,9254800,9254800
log_stats_model_1008746_2020-04-17_07-35-09_999943333.json,6.334125408,563.4763753,9.138211314,11856400,11856400
log_stats_model_1010241_2020-04-15_04-06-45_999957718.json,4.694163498,109.3073346,6.7722464,15338000,15338000
log_stats_model_1007142_2020-04-14_20-34-38_999903093.json,nan,nan,nan,9254800,9254800
log_stats_model_1002952_2020-04-18_03-56-18_999980857.json,4.778426383,118.9170728,6.893812046,7493200,7493200
log_stats_model_1009849_2020-04-19_10-04-49_999928912.json,4.65411377,105.0161103,6.714466855,10976400,10976400
log_stats_model_1007303_2020-04-18_16-43-08_999965980.json,5.058171245,157.3025852,7.29739857,7453200,7453200
log_stats_model_1005131_2020-04-20_23-40-27_999970802.json,5.030166774,152.9585201,7.25699666,8333200,8333200
log_stats_model_1000169_2020-04-16_01-26-37_999976893.json,nan,nan,nan,7493200,7493200
log_stats_model_1010963_2020-04-10_23-57-48_999960680.json,4.959362437,142.5029124,7.154847594,10976400,10976400
log_stats_model_1012334_2020-04-14_19-35-49_999937021.json,4.814976961,123.3439705,6.946543383,16299600,16299600
log_stats_model_1000296_2020-04-18_14-51-12_999952418.json,4.74159937,114.6173707,6.840681897,9214800,9214800
log_stats_model_1010728_2020-04-16_09-27-35_999982614.json,6.318852397,554.9357808,9.116177017,7493200,7493200
log_stats_model_1002093_2020-04-20_00-00-12_999928596.json,5.10742069,165.2435903,7.368450501,10094800,10094800
log_stats_model_1011335_2020-04-20_17-40-40_999911996.json,6.428931968,619.5119358,9.274988268,11816400,11816400
log_stats_model_1009386_2020-04-17_23-56-31_999927119.json,6.380038067,589.9501648,9.20444928,7493200,7493200
log_stats_model_1009617_2020-04-19_15-47-57_999995855.json,6.205734105,495.582632,8.952981818,9254800,9254800
log_stats_model_1004040_2020-04-20_11-09-40_999903259.json,4.892704936,133.3136918,7.058681148,7453200,7453200
log_stats_model_1013677_2020-04-16_23-59-54_999942384.json,5.256675942,191.842734,7.583780314,15419600,15419600
log_stats_model_1002894_2020-04-16_13-29-13_999977937.json,4.816116481,123.4846036,6.948187364,9254800,9254800
log_stats_model_1011820_2020-04-20_22-13-31_999979164.json,6.299584842,544.3458739,9.088379812,11016400,11016400
log_stats_model_1008492_2020-04-19_04-19-31_999970519.json,4.755139101,116.1798128,6.8602156,8333200,8333200
log_stats_model_1008575_2020-04-20_04-23-40_999970532.json,4.712205313,111.2973349,6.798275236,13658000,13658000
log_stats_model_1011445_2020-04-14_16-18-53_999936683.json,nan,nan,nan,7453200,7453200
log_stats_model_1000676_2020-04-17_20-03-21_999964460.json,4.913021051,136.0498075,7.087991105,9214800,9214800
log_stats_model_1000483_2020-04-15_10-19-56_999911595.json,4.807748739,122.4556274,6.936115264,10094800,10094800
log_stats_model_1009105_2020-04-15_15-34-25_999953781.json,6.287374848,537.7398259,9.070764514,12778000,12778000
log_stats_model_1006498_2020-04-23_03-34-55_999907965.json,nan,nan,nan,5731600,5731600
log_stats_model_1006739_2020-04-24_08-25-43_999936867.json,4.602214035,99.70482146,6.639591366,9214800,9214800
log_stats_model_1009705_2020-04-19_04-44-18_999976853.json,6.465722538,642.7285914,9.328065841,14538000,14538000
log_stats_model_1002834_2020-04-12_23-24-42_999900051.json,6.477399808,650.2778984,9.34491258,9254800,9254800
log_stats_model_1009763_2020-04-17_23-35-51_999981669.json,nan,nan,nan,11014800,11014800
log_stats_model_1011054_2020-04-14_00-14-17_999969021.json,4.677504456,107.5014629,6.748212483,10094800,10094800
log_stats_model_1012449_2020-04-16_03-34-31_999984527.json,4.7610604,116.8697889,6.868758228,10976400,10976400
log_stats_model_1006343_2020-04-17_09-22-41_999956379.json,4.880524867,131.6997706,7.041109022,12778000,12778000
log_stats_model_1002425_2020-04-10_21-36-28_999985496.json,nan,nan,nan,10054800,10054800
log_stats_model_1000313_2020-04-21_00-23-28_999929594.json,4.77298744,118.2720453,6.88596531,11816400,11816400
log_stats_model_1009860_2020-04-16_02-30-38_999964630.json,4.707622639,110.7884624,6.791663836,10094800,10094800
log_stats_model_1008413_2020-04-14_22-15-26_999965606.json,4.903425494,134.7505774,7.074147644,9214800,9214800
log_stats_model_1004668_2020-04-17_20-51-20_999964388.json,nan,nan,nan,5731600,5731600
log_stats_model_1012251_2020-04-16_01-37-34_999998014.json,6.356257466,576.0862946,9.170141125,11896400,11896400
log_stats_model_1007310_2020-04-21_15-48-46_999937984.json,4.8092681,122.6418231,6.938307238,10976400,10976400
log_stats_model_1002713_2020-04-22_16-44-58_999931219.json,4.894053339,133.4935736,7.060626482,7453200,7453200
log_stats_model_1010633_2020-04-13_04-13-34_999974877.json,6.468373123,644.4344579,9.331889827,10094800,10094800
log_stats_model_1010196_2020-04-14_15-29-03_999974336.json,5.481506348,240.2082722,7.908142024,7493200,7493200
log_stats_model_1013046_2020-04-17_16-55-13_999958795.json,4.959221405,142.4828163,7.154644127,14458000,14458000
log_stats_model_1010732_2020-04-17_12-53-50_999931288.json,6.457197171,637.2723854,9.315766336,10094800,10094800
log_stats_model_1006887_2020-04-19_20-36-22_999915496.json,4.792502394,120.6027871,6.914119437,16259600,16259600
log_stats_model_1013034_2020-04-20_19-05-26_999953272.json,4.758869356,116.6140024,6.865597221,13658000,13658000
log_stats_model_1013738_2020-04-18_06-32-58_999925473.json,6.393823716,598.1393277,9.224337768,13658000,13658000
log_stats_model_1004631_2020-04-19_13-47-49_999963647.json,4.677419422,107.492322,6.748089804,10054800,10054800
log_stats_model_1001593_2020-04-10_19-51-50_999973606.json,4.873678856,130.8012317,7.031232316,15339600,15339600
log_stats_model_1009968_2020-04-16_05-19-28_999900380.json,5.049816539,155.9938431,7.285345278,11016400,11016400
log_stats_model_1002597_2020-04-10_21-23-35_999965860.json,4.778741337,118.9545321,6.894266428,9214800,9214800
log_stats_model_1001983_2020-04-16_21-49-39_999944624.json,4.866137162,129.8184793,7.020351952,9214800,9214800
log_stats_model_1013873_2020-04-23_20-59-03_999901740.json,4.954839021,141.8597681,7.148321684,10094800,10094800
log_stats_model_1007699_2020-04-24_05-46-09_999995366.json,5.170583188,176.0174588,7.459574724,9254800,9254800
log_stats_model_1003927_2020-04-11_11-39-05_999991272.json,4.9632278,143.0548037,7.160424134,12656400,12656400
log_stats_model_1011542_2020-04-23_13-38-11_999967737.json,nan,nan,nan,9254800,9254800
log_stats_model_1012906_2020-04-20_01-31-46_999985816.json,nan,nan,nan,9254800,9254800
log_stats_model_1009469_2020-04-10_21-55-45_999972299.json,5.109060936,165.5148528,7.370816875,14538000,14538000
log_stats_model_1006468_2020-04-15_22-49-34_999905295.json,4.645008865,104.0642883,6.701331254,8333200,8333200
log_stats_model_1007766_2020-04-14_15-18-46_999970671.json,4.78548424,119.7593413,6.903994381,15379600,15379600
log_stats_model_1005463_2020-04-14_04-47-11_999928469.json,5.054928678,156.7933471,7.292720535,7453200,7453200
log_stats_model_1002710_2020-04-16_12-57-57_999988838.json,4.718439491,111.9933496,6.807269254,10934800,10934800
log_stats_model_1002848_2020-04-20_22-57-24_999955746.json,5.001598766,148.6506267,7.215781736,12736400,12736400
log_stats_model_1002117_2020-04-14_18-41-51_999981015.json,4.886916374,132.5442264,7.050330017,12696400,12696400
log_stats_model_1008943_2020-04-15_16-11-26_999993742.json,nan,nan,nan,8373200,8373200
log_stats_model_1002444_2020-04-22_10-20-22_999955248.json,4.772098578,118.1669646,6.884682954,10054800,10054800
log_stats_model_1011337_2020-04-22_16-02-20_999964831.json,4.818553739,123.7859345,6.951703584,10976400,10976400
log_stats_model_1012215_2020-04-23_03-22-51_999985793.json,5.18889492,179.2703354,7.485992969,12738000,12738000
log_stats_model_1007450_2020-04-19_02-56-01_999904976.json,nan,nan,nan,11016400,11016400
log_stats_model_1004582_2020-04-24_14-18-11_999988940.json,5.011966446,150.1998058,7.230739137,10094800,10094800
log_stats_model_1013848_2020-04-16_14-43-48_999956396.json,6.339203177,566.344855,9.145536987,13658000,13658000
log_stats_model_1008802_2020-04-23_14-49-02_999935772.json,4.716513328,111.7778398,6.804490389,14418000,14418000
log_stats_model_1001280_2020-04-23_17-35-43_999961519.json,5.349230127,210.4462187,7.717307777,7493200,7493200
log_stats_model_1010382_2020-04-14_13-38-04_999943791.json,6.465010263,642.2709553,9.327038246,11016400,11016400
log_stats_model_1004864_2020-04-16_14-17-44_999978530.json,nan,nan,nan,5731600,5731600
log_stats_model_1000071_2020-04-21_23-42-39_999981608.json,5.221551691,185.2213676,7.533106731,7453200,7453200
log_stats_model_1009156_2020-04-24_19-38-43_999949691.json,nan,nan,nan,11856400,11856400
log_stats_model_1012283_2020-04-23_21-46-55_999980017.json,nan,nan,nan,7493200,7493200
log_stats_model_1002677_2020-04-14_06-16-22_999955460.json,4.656767317,105.2951456,6.718295115,9214800,9214800
log_stats_model_1011078_2020-04-13_10-04-07_999985931.json,4.758574254,116.5795945,6.865171478,15379600,15379600
log_stats_model_1005199_2020-04-23_02-24-34_999931759.json,4.616946322,101.1845748,6.660845563,11816400,11816400
log_stats_model_1010433_2020-04-23_12-47-27_999953734.json,4.696157807,109.5255447,6.77512358,9214800,9214800
log_stats_model_1009043_2020-04-19_04-56-30_999913719.json,6.466207264,643.040214,9.328765152,11896400,11896400
log_stats_model_1009428_2020-04-22_01-08-32_999909971.json,nan,nan,nan,8333200,8333200
log_stats_model_1009814_2020-04-18_11-23-54_999905413.json,6.488072664,657.2553896,9.360310257,11016400,11016400
log_stats_model_1009339_2020-04-18_17-48-31_999944187.json,nan,nan,nan,10934800,10934800
log_stats_model_1008100_2020-04-18_00-06-37_999978211.json,nan,nan,nan,8333200,8333200
log_stats_model_1006815_2020-04-22_08-40-00_999963040.json,4.840541506,126.5378542,6.983425226,10094800,10094800
log_stats_model_1006063_2020-04-16_23-27-57_999988528.json,4.682052464,107.9914939,6.754773871,10976400,10976400
log_stats_model_1007134_2020-04-24_18-27-08_999985106.json,nan,nan,nan,9214800,9214800
log_stats_model_1006657_2020-04-23_23-14-44_999937074.json,4.76719147,117.5885269,6.877603493,12738000,12738000
log_stats_model_1007501_2020-04-23_19-23-02_999900015.json,nan,nan,nan,10976400,10976400
log_stats_model_1009075_2020-04-21_20-16-19_999936884.json,4.821922228,124.2036091,6.956563286,10094800,10094800
log_stats_model_1000677_2020-04-15_08-31-16_999950719.json,4.656902424,105.3093727,6.718490033,9214800,9214800
log_stats_model_1008658_2020-04-21_00-33-03_999998320.json,4.775054339,118.5167545,6.888947215,10094800,10094800
log_stats_model_1006321_2020-04-18_07-25-53_999942621.json,4.642578718,103.8117038,6.697825293,11816400,11816400
log_stats_model_1009724_2020-04-20_11-50-23_999910249.json,nan,nan,nan,10134800,10134800
log_stats_model_1001753_2020-04-19_12-07-03_999918432.json,4.777488634,118.8056108,6.892459161,11816400,11816400
log_stats_model_1006990_2020-04-23_03-08-00_999961867.json,5.071837194,159.4670302,7.317114368,14498000,14498000
log_stats_model_1001896_2020-04-19_17-26-30_999993475.json,5.144097486,171.4167088,7.421363932,11816400,11816400
log_stats_model_1005640_2020-04-18_14-44-26_999983662.json,4.817554659,123.6623242,6.950262216,9214800,9214800
log_stats_model_1005185_2020-04-14_00-14-17_999914062.json,4.829235188,125.1152344,6.967113657,9254800,9254800
log_stats_model_1003801_2020-04-13_04-51-11_999929633.json,5.069987769,159.1723805,7.314446212,10936400,10936400
log_stats_model_1002889_2020-04-17_02-09-48_999907986.json,5.379608451,216.9373171,7.761134434,7493200,7493200
log_stats_model_1012004_2020-04-13_04-11-11_999967608.json,nan,nan,nan,10974800,10974800
log_stats_model_1002153_2020-04-15_03-05-16_999967850.json,5.144176298,171.4302191,7.421477635,9254800,9254800
log_stats_model_1002728_2020-04-14_09-58-52_999939717.json,4.78908087,120.1908468,6.909183221,10054800,10054800
log_stats_model_1010395_2020-04-14_20-03-34_999901629.json,5.128209975,168.7148438,7.3984431,7493200,7493200
log_stats_model_1009548_2020-04-22_02-06-44_999972101.json,4.716367555,111.7615468,6.804280082,14459600,14459600
log_stats_model_1006900_2020-04-23_15-03-35_999908680.json,6.486274201,656.0744024,9.357715623,14499600,14499600
log_stats_model_1008181_2020-04-14_10-36-07_999972210.json,nan,nan,nan,9254800,9254800
log_stats_model_1004438_2020-04-23_10-25-23_999909675.json,nan,nan,nan,9254800,9254800
log_stats_model_1011640_2020-04-19_23-09-46_999970656.json,4.912523584,135.9821442,7.087273414,13578000,13578000
log_stats_model_1007722_2020-04-18_11-13-15_999921367.json,4.681837063,107.968235,6.754463114,7453200,7453200
log_stats_model_1004759_2020-04-23_11-30-03_999918133.json,5.413043865,224.313329,7.80937154,10976400,10976400
log_stats_model_1011615_2020-04-20_13-11-34_999950470.json,4.749209802,115.4929861,6.85166143,7493200,7493200
log_stats_model_1010309_2020-04-24_12-48-37_999948506.json,4.840321957,126.510076,6.983108484,9254800,9254800
log_stats_model_1007971_2020-04-15_01-09-35_999988021.json,4.761091806,116.8734595,6.868803538,10094800,10094800
log_stats_model_1007529_2020-04-11_05-49-10_999997482.json,4.75604248,116.2848146,6.861518901,12736400,12736400
log_stats_model_1002674_2020-04-14_15-08-50_999925971.json,4.844577826,127.0496337,6.989248405,9254800,9254800
log_stats_model_1009114_2020-04-20_02-50-07_999916235.json,nan,nan,nan,10054800,10054800
log_stats_model_1008529_2020-04-12_23-25-34_999964636.json,4.953817423,141.7149185,7.14684783,15299600,15299600
log_stats_model_1007943_2020-04-21_12-47-26_999903560.json,4.639210229,103.4626035,6.692965591,10976400,10976400
log_stats_model_1001135_2020-04-21_22-18-21_999903031.json,4.653299276,104.9306102,6.713291789,9174800,9174800
log_stats_model_1002212_2020-04-23_04-09-39_999963879.json,6.459361252,638.6529881,9.318888446,7493200,7493200
log_stats_model_1000301_2020-04-16_09-31-31_999957584.json,4.886927929,132.5457579,7.050346688,7453200,7453200
log_stats_model_1012112_2020-04-11_16-49-08_999902252.json,nan,nan,nan,11014800,11014800
log_stats_model_1005354_2020-04-16_23-49-51_999926863.json,5.050464223,156.0949105,7.286279688,10054800,10054800
log_stats_model_1006977_2020-04-15_04-39-14_999982925.json,5.003815586,148.980524,7.218979932,10054800,10054800
log_stats_model_1009491_2020-04-16_05-36-11_999955737.json,5.22893576,186.5941169,7.54375969,9214800,9214800
log_stats_model_1008827_2020-04-21_22-54-25_999971673.json,5.093213128,162.9124806,7.347953321,9214800,9214800
log_stats_model_1011828_2020-04-17_16-17-12_999920868.json,4.792316622,120.5803845,6.913851425,10094800,10094800
log_stats_model_1003225_2020-04-10_22-09-04_999985928.json,5.011517867,150.1324444,7.230091974,9214800,9214800
log_stats_model_1012217_2020-04-21_08-50-45_999982258.json,nan,nan,nan,9254800,9254800
log_stats_model_1008480_2020-04-15_16-44-51_999923438.json,6.229972173,507.7413542,8.987949958,7493200,7493200
log_stats_model_1013113_2020-04-18_08-10-34_999951107.json,6.35618458,576.0443071,9.170035972,13658000,13658000
log_stats_model_1006322_2020-04-14_01-29-49_999959450.json,6.315574868,553.1199403,9.111448543,13618000,13618000
log_stats_model_1012422_2020-04-17_17-46-28_999904361.json,5.036870568,153.9873671,7.266668189,11816400,11816400
log_stats_model_1010214_2020-04-10_19-46-11_999943511.json,5.118250578,167.0428854,7.384074727,8333200,8333200
log_stats_model_1005639_2020-04-24_12-01-03_999993344.json,4.903117948,134.7091417,7.073703949,10094800,10094800
log_stats_model_1011663_2020-04-14_08-46-57_999904985.json,6.437268303,624.6979816,9.287015058,10976400,10976400
log_stats_model_1004459_2020-04-13_23-29-14_999989442.json,4.860158087,129.0446008,7.01172597,9214800,9214800
log_stats_model_1000224_2020-04-24_18-51-47_999990562.json,5.391117429,219.4484667,7.77773838,7493200,7493200
log_stats_model_1012949_2020-04-20_22-57-34_999946436.json,5.188640113,179.2246619,7.48562536,7493200,7493200
log_stats_model_1005022_2020-04-16_04-33-45_999975827.json,4.749029956,115.472217,6.851401966,5731600,5731600
log_stats_model_1009896_2020-04-16_05-59-26_999942581.json,5.680159189,292.996068,8.194737494,10936400,10936400
log_stats_model_1009886_2020-04-18_06-18-39_999902865.json,4.929969862,138.3753419,7.112443071,11016400,11016400
log_stats_model_1000084_2020-04-15_00-00-28_999908412.json,4.888453215,132.7480824,7.052547211,11816400,11816400
log_stats_model_1011223_2020-04-18_22-42-28_999993268.json,4.717384412,111.8752501,6.805747098,11856400,11856400
log_stats_model_1005042_2020-04-24_17-15-49_999964412.json,4.790074617,120.3103455,6.910616895,10094800,10094800
log_stats_model_1010423_2020-04-14_00-14-13_999957092.json,4.76391009,117.2033066,6.872869462,8333200,8333200
log_stats_model_1008789_2020-04-23_10-08-45_999985870.json,4.803296135,121.9115931,6.929691515,10974800,10974800
